ISP_name,review_by,review_id,location,cost,installation_time,pre_sales_information,install_co-ordination,connection_reliability,tech_support,services,value_for_money,date
Rogers,wolfmannpc  ,36201,undisclosed location,44,3,75,100,75,75,25,50,2003-06-24
Rogers,crashroberts  ,36164,"Orleans, ON, Canada",39,3,75,75,75,75,50,75,2003-06-24
Rogers,toronto20012  ,23700,"Markham, ON",39,5,75,75,100,50,75,75,2003-05-19
Rogers,Ryan 21  ,33270,Canada,24,15,50,25,0,0,25,50,2003-05-19
Rogers,NameLess18  ,35755,"Scarborough, ON, Canada",44,,75,75,25,25,25,50,2003-05-19
Rogers,tha_masta  ,35728,"Bolton, ON, Canada",44,3,100,100,0,0,75,0,2003-05-19
Rogers,Sens Rule  ,35710,"Gloucester, ON, Canada",,,100,50,50,25,25,0,2003-05-19
Rogers,ando18  ,35703,"Brampton, ON, Canada",45,45,50,0,25,50,100,25,2003-05-19
Rogers,daddyballs  ,24373,"Brampton, ON, Canada",50,,75,100,100,75,75,75,2003-05-19
Rogers,Sorrows3  ,35488,undisclosed location,44,3,100,75,25,0,50,0,2003-05-19
Rogers,kelv  ,35263,"Richmond Hill, ON, Canada",45,,75,75,50,25,100,25,2003-05-19
Rogers,DR0NE6  ,28797,"Toronto, CAN",49,730,25,0,50,50,50,75,2003-05-19
Rogers,JHeuer  ,35246,"Brampton, ON, Canada",45,,25,50,75,25,50,75,2003-05-19
Rogers,CoolAcid3  ,35121,Canada,49,,75,50,0,0,25,0,2003-04-12
Rogers,Jan1$  ,34323,"London, ON, Canada",45,3,75,100,100,75,100,100,2003-03-07
Rogers,apvm  ,34072,"London, ON",,,25,50,0,0,0,0,2003-03-07
Rogers,Kr0m  ,28251,"Fredericton, NB, Canada",44,5,75,75,0,25,25,25,2003-03-07
Rogers,baracus2k7  ,33957,undisclosed location,30,11,75,100,75,25,75,0,2003-03-07
Rogers,Exit  ,17297,Canada,,,25,25,100,25,50,0,2003-03-07
Rogers,GM85  ,33444,"London, ON, Canada",79,7,75,100,100,50,75,75,2003-01-29
Rogers,dynamite3000  ,31589,"Mississauga, ON, Canada",45,3,100,100,100,75,100,75,2003-01-29
Rogers,Buck Fush  ,32654,undisclosed location,27,4,50,50,50,0,25,50,2003-01-29
Rogers,shudwein  ,22168,Canada,39,,25,50,50,50,50,25,2003-01-29
Rogers,bluebaron2  ,32975,North of 44,,,50,75,75,50,75,50,2003-01-29
Rogers,biggs1  ,32792,"Mississauga, ON, Canada",50,2,75,25,75,100,50,,2003-01-29
Rogers,ender78  ,32759,"Mississauga, ON, Canada",55,,75,100,100,75,75,75,2003-01-29
Rogers,mau108  ,32344,"Thornhill, ON, Canada",44,3,,,,,,,2003-01-29
Rogers,SD7  ,32313,"Ottawa, ON",39,1,50,75,75,50,75,75,2003-01-29
Rogers,Roymacho  ,32285,"Moncton, NB, Canada",20,4,25,100,75,75,100,100,2003-01-29
Rogers,sk0vagus  ,31377,canada,44,14,50,75,50,50,50,25,2002-12-24
Rogers,sheepishSCOT  ,31192,"Mississauga, ON, Canada",44,,50,50,75,75,75,75,2002-11-17
Rogers,Brano  ,30486,"Burlington, ON, Canada",45,5,75,75,75,75,75,50,2002-11-17
Rogers,quakes7  ,31091,"Brampton, ON, Canada",60,16,50,25,75,50,100,50,2002-11-17
Rogers,xRAGEx  ,30972,"Stoney Creek, ON, Canada",44,15,50,50,75,25,75,50,2002-11-17
Rogers,cab1eguy3  ,30387,"Nepean, ON, Canada",25,,75,100,100,75,25,50,2002-10-12
Rogers,jagaij  ,30190,"Nepean, ON, Canada",25,5,100,75,100,50,100,75,2002-10-12
Rogers,gellehsak  ,29802,canada,40,,0,50,25,0,25,25,2002-09-05
Rogers,TigerWoLF5  ,29765,G1Q 1Q9,,,50,50,25,0,50,0,2002-09-05
Rogers,Mackentack  ,29668,undisclosed location,24,30,75,0,75,25,50,75,2002-09-05
Rogers,minion2112  ,29533,Canada,24,5,75,25,50,25,50,75,2002-09-05
Rogers,Thommy67  ,29426,"Ottawa, ON, Canada",44,,25,50,75,25,25,50,2002-09-05
Rogers,The Chick  ,29239,"London, ON, Canada",44,10,100,100,75,25,50,50,2002-07-31
Rogers,Stetson$  ,29211,The Hiway,55,,25,25,75,50,50,50,2002-07-31
Rogers,sonicool  ,29123,"North York, ON, Canada",63,5,50,25,0,25,50,50,2002-07-31
Rogers,dady4  ,29099,"Oshawa, ON, Canada",,,,,,,,,2002-07-31
Rogers,Ir0nLung  ,29078,canada,50,6,50,50,50,25,50,25,2002-07-31
Rogers,waxmuseum  ,28970,"Toronto, ON, Canada",,365,50,0,0,0,50,0,2002-07-31
Rogers,Kabdel  ,28866,Canada,45,,50,50,75,50,0,25,2002-07-31
Rogers,Aquillar  ,28741,Canada,45,,,75,75,50,75,50,2002-07-31
Rogers,fredsnothere  ,28560,"Toronto, ON, Canada",55,5,25,50,0,25,25,25,2002-06-24
Rogers,The Fukkmoe  ,28311,Canada,44,,50,25,25,0,50,50,2002-06-24
Rogers,north_east_  ,27822,"Mississauga, ON, Canada",45,7,50,100,100,75,75,100,2002-05-18
Rogers,RedEyz  ,27690,"Ottawa, ON, Canada",44,,25,75,75,0,100,25,2002-05-18
Rogers,travisc  ,25367,"Port Perry, ON, Canada",40,,50,25,100,50,50,75,2002-05-18
Rogers,Unhygienix  ,26880,"Stouffville, ON, Canada",39,,50,50,75,50,50,50,2002-04-12
Rogers,RapidTransit4  ,26724,"Scarborough, ON, Canada",45,5,100,75,0,0,25,0,2002-04-12
Rogers,saswando  ,26119,undisclosed location,40,24,50,0,25,25,75,25,2002-03-06
Rogers,smiley4me  ,25992,"North York, ON, Canada",35,5,75,100,75,75,25,100,2002-03-06
Rogers,chubber_911  ,25908,"Newmarket, ON, Canada",44,,75,100,100,100,100,100,2002-03-06
Rogers,Cuda71  ,25847,"Barrie, ON, Canada",49,5,50,25,0,0,0,0,2002-03-06
Rogers,Willg3  ,25841,"London, ON, Canada",,7,50,75,25,0,25,50,2002-03-06
Rogers,brendantai  ,25376,M1V 2E,34,,100,100,100,100,100,100,2002-03-06
Rogers,drprat  ,25366,undisclosed location,40,10,50,50,25,25,25,50,2002-03-06
Rogers,bukkake1  ,25357,"Richmond Hill, ON, Canada",40,,100,100,50,0,50,50,2002-03-06
Rogers,justlam  ,25352,"Richmond, BC, Canada",40,,75,75,25,25,50,50,2002-03-06
Rogers,boomguy  ,25332,"Pickering, ON, Canada",39,3,75,100,75,,25,75,2002-03-06
Rogers,Heineken77  ,25063,"Etobicoke, ON, Canada",45,10,50,0,0,0,0,0,2002-01-29
Rogers,Stewie6  ,25040,Newmarket,29,4,75,25,75,75,75,75,2002-01-29
Rogers,preetham0000  ,24984,"Scarborough, ON, Canada",20,,50,100,100,75,75,100,2002-01-29
Rogers,MaxBuF  ,24796,"Moncton, NB, Canada",20,14,75,100,100,50,100,100,2002-01-29
Rogers,dslisdead  ,24684,"Toronto, ON, Canada",40,3,75,50,75,25,75,100,2002-01-29
Rogers,,,"New York, New York, NY, USA",39,,25,25,0,0,50,25,2002-01-29
Rogers,amanbirdi  ,24136,"Toronto, ON",24,,50,50,100,50,50,75,2002-01-29
Rogers,Spazmogen  ,23549,"Woodstock, ON, Canada",35,7,0,0,0,0,75,0,2001-12-23
Rogers,lewislewis  ,23535,uk,,,75,100,100,75,50,100,2001-12-23
Rogers,firecat39  ,23009,N2L1W,20,3,50,0,100,50,50,100,2001-11-17
Rogers,gemino  ,22728,"Hamilton, ON, Canada",42,7,25,75,25,0,75,0,2001-11-17
Rogers,sebzag  ,21279,"London, ON, Canada",,,75,100,75,75,100,100,2001-09-05
Rogers,m0nde  ,20829,"York, ON, Canada",39,180,50,25,50,25,50,50,2001-09-05
Rogers,pbennison  ,20607,613,42,5,50,75,75,25,75,75,2001-09-05
Rogers,jongpin  ,20382,undisclosed location,38,6,75,100,75,75,50,50,2001-09-05
Rogers,skutflut3  ,20322,Canada,42,5,75,75,50,25,50,50,2001-09-05
Rogers,Brundle Fly  ,20317,"Barrie, ON",34,10,75,100,100,75,100,100,2001-09-05
Rogers,samuelpc0825  ,19871,"Markham, ON, Canada",42,,50,75,50,25,50,50,2001-07-30
Rogers,Medic2238  ,15470,"Okotoks, AB, Canada",39,21,0,0,0,0,0,0,2001-07-30
Rogers,brdbandp  ,19817,"Point Pleasant, Mason, WV, USA",50,,50,0,0,0,0,0,2001-07-30
Rogers,india1canada  ,17826,"Mississauga, ON, Canada",36,,,,,,,,2001-07-30
Rogers,whybother8  ,18565,"London, ON, Canada",55,14,100,100,100,50,100,100,2001-06-24
Rogers,pan1963  ,18816,"Gloucester, ON, Canada",40,,0,25,25,0,0,0,2001-06-24
Rogers,mujou  ,18714,"London, ON, Canada",40,10,75,75,100,50,75,100,2001-06-24
Rogers,germanboy  ,18155,"Mississauga, ON, Canada",39,10,75,75,100,75,75,100,2001-06-24
Rogers,ghawkeye  ,18056,"London, ON, Canada",24,5,100,100,75,100,75,75,2001-06-24
Rogers,OLDb34tBoX  ,17768,undisclosed location,39,,50,75,75,100,,50,2001-05-18
Rogers,px88  ,17478,undisclosed location,49,14,50,100,75,75,75,100,2001-05-18
Rogers,gamester0  ,17176,Scarborough,,,50,0,0,0,0,0,2001-05-18
Rogers,Elizabeth2  ,15977,"Etobicoke, ON, Canada",40,3,75,100,25,0,0,25,2001-04-12
Rogers,MacrossFreek  ,15676,"Toronto, ON, Canada",39,,50,25,0,25,75,50,2001-04-12
Rogers,Tom20010  ,15636,"North York, ON, Canada",40,30,0,50,0,0,0,50,2001-04-12
Rogers,David225  ,15624,undisclosed location,40,,25,50,0,0,25,25,2001-04-12
Rogers,rjp123  ,15182,"Toronto, ON, Canada",39,5,50,75,50,25,75,75,2001-04-12
Telus,infamouskid  ,96728,"White Rock, BC, Canada",84,1,,,,,,,2021-10-11
Telus,zod5000  ,41902,"Victoria, BC, Canada",70,7,100,100,100,100,50,75,2021-10-03
Telus,Chernobyl  ,92807,"Kelowna, BC, Canada",137,14,50,100,100,75,100,75,2021-03-06
Telus,MacGyver  ,95780,"Vancouver, BC, Canada",50,8,100,100,100,50,100,100,2020-12-23
Telus,zulu53  ,96477,"West Vancouver, BC, Canada",116,7,50,75,100,50,100,75,2020-10-11
Telus,telucaster  ,85422,"Chilliwack, BC, Canada",56,14,100,100,100,75,50,50,2019-11-17
Telus,Myth  ,96050,Canada,65,5,75,100,100,75,100,100,2019-07-31
Telus,BroadcastGuy  ,93132,"Calgary, AB, Canada",68,5,100,100,100,25,100,75,2019-07-31
Telus,maliqua  ,96028,"Edmonton, AB, Canada",100,,0,0,50,50,0,25,2019-06-24
Telus,camonline  ,91442,"Port Coquitlam, BC, Canada",60,1,75,100,100,100,100,100,2019-06-24
Telus,Gardener  ,61315,"Burnaby, BC, Canada",78,18,75,100,100,75,100,75,2019-04-12
Telus,jungleman  ,18507,"Calgary, AB, Canada",73,,50,75,100,50,25,0,2019-03-07
Telus,Luca  ,95836,"Delta, BC",70,10,,,,,,,2019-01-29
Telus,matt221  ,89550,"Calgary, AB, Canada",50,,100,100,100,100,100,100,2018-12-24
Telus,Driver 7  ,95828,"Port Coquitlam, BC, Canada",,4,100,100,100,100,100,100,2018-12-24
Telus,parrelium  ,79571,"Abbotsford, BC, Canada",125,1,75,75,100,75,100,75,2017-11-17
Telus,kithop  ,95158,"Mission, BC, Canada",140,14,50,0,100,75,100,50,2017-10-11
Telus,amurley  ,95047,"Abbotsford, BC, Canada",,,50,50,50,0,50,25,2017-07-30
Telus,chall2k56  ,93251,"Edmonton, AB, Canada",85,3,,,,,,,2017-07-30
Telus,jtl999  ,89160,canada,196,14,75,100,75,50,50,50,2017-07-30
Telus,Cartel  ,86317,"Chilliwack, BC, Canada",47,,25,75,75,100,50,50,2017-05-18
Telus,kaybertoss  ,67932,Vancouver BC,68,8,75,100,100,75,75,75,2017-01-29
Telus,landons  ,94608,"Trail, BC, Canada",88,5,,,,,,,2016-12-23
Telus,Mango  ,82364,www.toao.net,49,543,75,75,100,25,100,100,2016-11-17
Telus,AJ102  ,49795,"Vancouver, BC, Canada",103,5,50,75,75,50,50,50,2016-11-17
Telus,jmmorris9913  ,93862,"Vancouver, BC, Canada",87,,75,75,100,75,50,25,2016-10-11
Telus,tablo  ,94236,"Edmonton, AB, Canada",103,,75,75,100,75,75,50,2016-10-11
Telus,TimCampbell  ,93615,"Edmonton, AB, Canada",,,75,100,75,75,75,50,2016-09-05
Telus,TriJetScud  ,75229,"Richmond, BC, Canada",50,8,0,75,75,0,75,75,2016-09-05
Telus,ShinraCorp  ,94250,"Saint-Augustin-De-Desmaures, QC, Canada",170,2,75,100,100,75,75,50,2016-09-05
Telus,k9snifferxx3  ,60329,"Calgary, AB, Canada",88,,50,25,100,75,75,75,2016-07-30
Telus,MVinYYC  ,93873,Canada,90,5,75,75,50,0,25,0,2016-06-24
Telus,Clint_  ,91264,"Salmo, BC, Canada",74,,,,,,0,0,2016-06-24
Telus,ZeekWatson  ,93636,"Delta, BC, Canada",75,,25,25,25,25,0,0,2016-01-29
Telus,Vishwa  ,93599,"Edmonton, AB, Canada",135,3,,,,,,,2015-12-24
Telus,bluenote73  ,92517,Canada,69,,0,0,75,0,0,0,2015-12-24
Telus,DannyBC  ,93467,"Powell River, BC, Canada",156,5,50,75,100,50,100,100,2015-11-17
Telus,shaner  ,93458,"Calgary, AB, Canada",85,3,,,,,,,2015-11-17
Telus,tc3rx  ,93335,"Edmonton, AB, Canada",35,3,100,100,100,75,75,75,2015-10-12
Telus,Photon  ,87960,"Edmonton, AB, Canada",95,3,100,100,100,100,100,50,2015-10-12
Telus,PoopSauce77  ,93274,"Medicine Hat, AB, Canada",93,,,,,,,,2015-10-12
Telus,Cmdrd  ,93188,Canada,123,12,75,100,100,50,100,50,2015-09-05
Telus,SABentley  ,93174,"Kelowna, BC, Canada",60,,50,50,100,25,25,0,2015-09-05
Telus,yesman85  ,93044,T4C0T2,89,,,,,,,,2015-07-31
Telus,pkclown  ,91921,"Chilliwack, BC, Canada",84,10,100,100,100,100,100,100,2015-06-24
Telus,Vulcan  ,92940,"Edmonton, AB, Canada",,3,25,75,100,50,50,50,2015-06-24
Telus,tallguy11  ,74888,"Edmonton, AB, Canada",,,,,,,,,2015-05-19
Telus,Link Logger  ,92748,"Calgary, AB, Canada",,,75,75,25,25,25,25,2015-05-19
Telus,intrepist  ,92655,"Victoria, BC, Canada",59,9,25,50,75,50,75,50,2015-04-12
Telus,Dent_  ,92647,"Red Deer, AB, Canada",90,,100,100,100,50,75,75,2015-04-12
Telus,Daveyboy  ,92639,"Terrace, BC, Canada",53,,50,75,75,75,25,25,2015-04-12
Telus,EsoBOFH  ,92616,"Surrey, BC, Canada",88,2,75,75,75,50,75,75,2015-04-12
Telus,se7en  ,92602,"Delta, BC, Canada",68,,0,25,0,25,25,25,2015-04-12
Telus,Jeffee  ,92575,"Red Deer, AB, Canada",167,,50,25,75,25,50,0,2015-04-12
Telus,Sweigh  ,92568,T5Z 0E7,87,14,0,25,75,25,50,0,2015-03-07
Telus,jdraymond  ,24774,"Calgary, AB, Canada",55,10,0,0,50,0,0,0,2015-03-07
Telus,MerinX  ,92496,undisclosed location,80,,0,25,0,0,0,0,2015-03-07
Telus,ArclightX  ,92527,"Calgary, AB, Canada",86,8,0,0,0,0,0,0,2015-03-07
Telus,pb2k  ,70773,"Calgary, AB, Canada",,3,25,75,100,75,75,75,2015-03-07
Telus,Admiral124  ,92515,canada,,,50,25,25,25,25,0,2015-03-07
Telus,timerider2  ,92512,"St Albert, AB, Canada",65,8,25,25,0,0,25,25,2015-03-07
Telus,patster  ,92385,"Medicine Hat, AB, Canada",60,,75,75,100,75,100,75,2015-01-29
Telus,BGPatterson  ,92327,"Calgary, AB, Canada",,5,,,,,,,2015-01-29
Telus,Lyk9  ,91957,"Calmar, AB, Canada",60,7,75,50,50,100,50,100,2014-11-17
Telus,chachazz  ,42947,undisclosed location,,,,,,,,,2014-11-17
Telus,jed  ,75220,"Alberta, Can",,,,,100,50,50,25,2014-09-05
Telus,tahukipas  ,91716,"Toronto, ON, Canada",57,2,100,100,100,100,100,75,2014-09-05
Telus,Tornado15550  ,91660,Canada,,,75,100,100,100,75,50,2014-09-05
Telus,mooseinabush  ,91530,undisclosed location,73,,50,50,0,25,0,50,2014-07-31
Telus,gearHed  ,91261,LowrMainland,85,1,,,,,,,2014-05-18
Telus,warjim60  ,90696,"Black Diamond, AB, Canada",55,5,75,100,50,50,25,25,2014-04-12
Telus,spoctoss  ,90269,"Burnaby, BC, Canada",138,2,75,100,100,75,100,100,2014-04-12
Telus,Darhole  ,87574,"Edmonton, AB",163,5,75,75,100,100,75,75,2014-03-06
Telus,yyceggy  ,89657,"Calgary, AB, Canada",,,100,100,100,100,100,100,2014-03-06
Telus,wolfe9  ,89504,Canada,70,7,25,50,75,75,100,75,2014-03-06
Telus,Bauwoo  ,86381,undisclosed location,89,,100,100,100,75,75,100,2014-03-06
Telus,eddi1984  ,87130,"Edmonton, AB, Canada",45,7,75,100,100,100,100,100,2013-10-11
Telus,fefrie  ,85489,"Vancouver, BC, Canada",55,,75,75,100,75,25,0,2013-10-11
Telus,weewilli  ,88205,"Westbank, BC, Canada",80,5,,,,,,,2013-07-30
Telus,vectravl400  ,81022,"Didsbury, AB, Canada",110,,50,100,75,50,100,50,2013-07-30
Telus,osoyoosking  ,87881,"Osoyoos, BC, Canada",120,14,100,100,50,100,100,75,2013-06-24
Telus,crypt0  ,87767,"Edmonton, AB, Canada",96,,25,25,75,75,0,0,2013-06-24
Telus,JavaFizzed  ,84757,"North York, ON, Canada",,,75,75,100,75,75,75,2013-05-18
Telus,hindumagic  ,87458,"Vancouver, BC, Canada",57,,50,75,100,50,75,0,2013-05-18
Telus,royal signal  ,87326,"Calgary, AB, Canada",120,,75,75,75,75,75,50,2013-04-12
Telus,aa_aa  ,87024,"Victoria, BC, Canada",,,25,75,100,50,50,50,2013-03-06
Telus,j_a_t_h  ,53531,"Calgary, AB, Canada",87,15,0,25,25,0,0,0,2013-03-06
Telus,Mindman  ,86823,"Merritt, BC, Canada",172,,100,100,100,75,100,75,2013-03-06
Telus,theStabler  ,86521,"Longueuil, QC, Canada",50,,25,75,75,75,75,,2013-01-29
Telus,tired  ,86428,undisclosed location,40,,75,75,100,50,75,75,2012-12-23
Telus,BroadcastGuy5  ,86373,undisclosed location,35,,75,75,100,75,50,50,2012-12-23
Telus,dbarron  ,49198,"Vancouver, BC, Canada",30,,100,100,100,100,100,100,2012-12-23
Telus,rayl  ,86243,"Surrey, BC, Canada",170,,,,,,,,2012-12-23
Telus,(hidden by request) ,,V3E3K,47,,75,75,75,0,25,25,2012-11-17
Telus,ItzaKick  ,37457,"Victoria, BC, Canada",24,15,75,100,100,50,75,100,2012-11-17
Telus,ctylor  ,85755,"Nelson, BC, Canada",43,,50,100,100,100,75,75,2012-10-11
Telus,Nick96  ,85180,"Edmonton, AB, Canada",50,,100,100,100,50,75,100,2012-09-05
Telus,mrherzog  ,85508,"Coquitlam, BC, Canada",,,,,25,,,,2012-09-05
Telus,korupt  ,59844,Canada,40,10,50,25,75,0,0,0,2012-09-05
Telus,(hidden by request) ,,t4j1e,65,,50,75,50,75,0,50,2012-07-30
Telus,DanteX  ,80357,undisclosed location,37,,,,,,,,2012-06-24
Telus,DebandGlenn  ,84880,"Trail, BC, Canada",62,30,50,50,0,0,0,25,2012-06-24
Telus,Zac  ,35402,"Hanna, AB, Canada",105,15,75,100,100,100,100,100,2012-06-24
Telus,Comprox8  ,84830,undisclosed location,84,21,75,75,100,100,75,50,2012-06-24
Telus,bimmerdriver  ,84744,"Coquitlam, BC, Canada",122,14,75,0,75,50,75,100,2012-05-18
Telus,ThatGuy17365  ,84617,"Wheatley, ON, Canada",72,,50,50,25,50,50,50,2012-04-11
Telus,(hidden by request) ,,V5M1N,45,,50,50,75,0,0,25,2012-04-11
Telus,SHA1  ,84543,undisclosed location,,,75,50,100,50,100,75,2012-04-11
Telus,wat0114  ,84212,"Calgary, AB, Canada",102,7,,,,,,,2012-03-06
Telus,itsandbits1  ,83950,"Kamloops, BC, Canada",40,500,50,50,0,25,50,50,2012-01-29
Telus,carmelo6  ,83624,Canada,,,75,50,75,25,50,75,2011-12-24
Telus,Lesaonar  ,18322,"Victoria, BC, Canada",110,10,75,75,25,25,25,25,2011-12-24
Telus,crazyea  ,73037,"Surrey, BC, Canada",54,4,50,100,100,100,50,50,2011-11-17
Telus,freddy25  ,82648,"Hanna, AB, Canada",47,15,75,75,50,100,75,75,2011-09-05
Telus,ncbnetworks  ,82520,"Edmonton, AB, Canada",438,1,25,75,100,100,100,75,2011-09-05
Telus,kylez  ,75624,undisclosed location,50,14,0,50,50,0,75,75,2011-07-31
Telus,bornav  ,82289,"Richmond, BC, Canada",58,7,75,100,100,75,100,100,2011-07-31
Telus,(hidden by request) ,,Purgato,,,75,75,25,50,50,25,2011-07-31
Telus,fortissimo  ,81829,"Richmond, BC, Canada",26,60,50,50,25,0,0,50,2011-06-24
Telus,killthraka  ,81778,"Calgary, AB, Canada",87,14,75,100,100,75,100,100,2011-06-24
Telus,Old Koot  ,81536,"Quathiaski Cove, BC, Canada",34,14,50,100,100,100,75,100,2011-05-19
Telus,mauriceh7  ,81499,"Edmonton, AB, Canada",64,18,50,25,50,0,0,75,2011-05-19
Telus,Chorian  ,70562,"Kitimat, BC, Canada",30,,75,75,75,25,25,25,2011-05-19
Telus,yyj canada  ,81386,Canada,,,75,100,100,100,100,100,2011-05-19
Telus,neebo2  ,56520,"Kitimat, BC, Canada",50,14,75,75,0,0,0,25,2011-05-19
Telus,pfak  ,81187,"Vancouver, BC, Canada",141,6,100,100,100,0,100,100,2011-04-12
Telus,jcnb0073  ,81155,"Calgary, AB, Canada",160,4,50,75,75,75,50,50,2011-04-12
Telus,afreak  ,73176,"New Westminster, BC, Canada",35,4,50,25,75,50,50,25,2011-03-07
Telus,joudbren  ,80481,"Edmonton, AB, Canada",110,8,75,100,100,100,100,100,2011-03-07
Telus,oldroy  ,80748,"Spruce Grove, AB, Canada",105,,75,100,50,25,75,75,2011-03-07
Telus,mubgub  ,80726,"Calgary, AB, Canada",65,7,25,75,100,25,75,100,2011-03-07
Telus,okanaganlake  ,80671,"Kelowna, BC, Canada",65,,0,50,25,0,0,0,2011-03-07
Telus,jitterbug  ,80529,"Airdrie, AB, Canada",100,7,75,75,100,75,75,75,2011-03-07
Telus,rustydusty  ,78392,"Red Deer County, AB, Canada",65,9,75,75,75,50,75,100,2011-01-29
Telus,burner2  ,80129,"Vancouver, BC, Canada",32,,,,,,,,2011-01-29
Telus,Blue05R1  ,79848,"Sherwood Park, AB, Canada",130,7,100,100,100,100,100,100,2010-12-24
Telus,Roofer  ,79818,undisclosed location,23,7,100,100,100,50,100,100,2010-12-24
Telus,nx_  ,79825,Canada,9,4,25,100,100,100,100,100,2010-12-24
Telus,fairwindw1  ,75278,"Vancouver, BC, Canada",70,3,0,0,0,0,0,0,2010-12-24
Telus,drjp81  ,74722,canada,,,25,50,50,75,25,50,2010-12-24
Telus,paybox  ,79557,"Maple Ridge, BC, Canada",35,4,100,100,100,75,100,100,2010-12-24
Telus,paradox_4  ,79317,"Nanaimo, BC, Canada",,,50,75,25,0,50,50,2010-11-17
Telus,Patman023  ,78921,"Edmonton, AB, Canada",45,,75,50,75,75,100,100,2010-10-12
Telus,bazza007  ,78865,undisclosed location,30,5,100,100,100,50,75,100,2010-10-12
Telus,AaronWalkhou  ,78636,"Edmonton, AB, Canada",37,,100,100,100,75,75,100,2010-09-05
Telus,kent green  ,78553,"Victoria, BC, Canada",30,90,,,,,,,2010-09-05
Telus,atomek  ,78531,"Calgary, AB, Canada",40,1,25,75,50,75,25,50,2010-09-05
Telus,cosmo15900  ,78442,"Beaverlodge, AB, Canada",50,99,50,25,0,0,0,0,2010-07-31
Telus,mikew_in_van  ,78289,"Surrey, BC, Canada",125,,25,0,0,0,50,0,2010-07-31
Telus,brijen  ,78008,"Calgary, AB, Canada",,,75,50,100,50,50,50,2010-06-24
Telus,mary2010  ,77929,"Mississauga, ON, Canada",83,,50,50,100,0,50,0,2010-06-24
Telus,netwerk007  ,75336,undisclosed location,10,1,75,75,75,75,75,75,2010-06-24
Telus,ZK35  ,77702,"North Vancouver, BC, Canada",40,14,25,75,75,50,50,75,2010-05-18
Telus,eric2k_  ,76011,"Burnaby, BC, Canada",25,7,100,25,100,25,100,100,2010-04-12
Telus,Marsman  ,76690,"Kelowna, BC, Canada",36,14,75,75,75,75,75,75,2010-03-06
Telus,wallybanger  ,76468,undisclosed location,,,,,,,,,2010-01-29
Telus,dsgc  ,68470,"Calgary, AB, Canada",30,,100,50,100,75,100,75,2009-12-23
Telus,MadHatter888  ,75975,"Medicine Hat, AB, Canada",43,5,75,75,100,50,75,75,2009-12-23
Telus,fundane  ,75866,"Kamloops, BC, Canada",92,5,100,75,100,100,75,75,2009-11-17
Telus,ENERGY MISER  ,36955,"Airdrie, AB, Canada",49,5,50,25,50,0,25,0,2009-11-17
Telus,representing  ,71846,"Prince George, BC, Canada",55,3,25,100,100,75,50,50,2009-11-17
Telus,vanDSLuser  ,46661,"West Vancouver, BC, Canada",38,30,50,75,75,50,75,75,2009-10-11
Telus,ian.james.clark ,,"New York, New York, NY, USA",,,50,0,50,25,25,50,2009-10-11
Telus,Lakebottom  ,58462,"Sylvan Lake, AB, Canada",38,1,25,75,25,50,50,50,2009-09-05
Telus,Lulu58e2  ,74813,Canada,,,,,,,,,2009-09-05
Telus,katatak  ,74548,"Vancouver, BC, Canada",,,,,,,,,2009-07-30
Telus,Loan Wolf  ,33121,"Grande Cache, AB, Canada",35,7,75,75,75,50,75,75,2009-06-24
Telus,MrBlack  ,74231,"Edmonton, AB, Canada",43,4,100,75,100,25,75,100,2009-06-24
Telus,Bartmole  ,74224,undisclosed location,,,,,,,,,2009-06-24
Telus,chibisunsun  ,73407,"Vancouver, BC, Canada",45,4,75,75,75,0,75,75,2009-05-18
Telus,NorthernMage4  ,73699,"Victoria, BC, Canada",19,6,75,75,100,75,75,75,2009-05-18
Telus,Gilgoroth  ,73652,"Kamloops, BC, Canada",,,50,25,100,50,75,100,2009-05-18
Telus,Calw  ,69444,"Grande Prairie, AB, Canada",30,3,50,75,75,25,75,100,2009-05-18
Telus,tappin  ,73585,"Vernon, BC, Canada",30,5,50,25,75,25,25,75,2009-05-18
Telus,mikestp  ,73436,"Surrey, BC, Canada",50,,75,75,100,75,75,100,2009-04-12
Telus,netwerk2  ,58992,BC,25,1,100,100,100,100,100,100,2009-04-12
Telus,TheMG  ,64367,"Edmonton, AB, Canada",35,30,50,25,75,0,50,50,2009-04-12
Telus,BettyPuddle  ,73062,Canada,45,1,50,50,75,25,100,100,2009-03-06
Telus,cdperson  ,61030,Canada,,,50,50,50,50,50,50,2009-03-06
Telus,ultracat  ,72924,"Toronto, ON, Canada",49,,100,100,100,75,100,100,2009-03-06
Telus,jetlagjoe  ,72133,v5b3b5,35,7,75,50,75,25,50,75,2009-01-29
Telus,tls66  ,71578,"Revelstoke, BC, Canada",80,12,,,,,,,2008-12-23
Telus,jisitt  ,71465,"Victoria, BC, Canada",45,7,75,75,100,50,100,50,2008-11-17
Telus,rockmonster  ,71154,"Edmonton, AB, Canada",250,,50,50,0,0,25,25,2008-11-17
Telus,dalebrozer ,,V6H1K,50,,0,0,50,25,0,0,2008-10-11
Telus,hackinsat  ,70852,"Delta, BC, Canada",35,3,100,100,100,100,100,100,2008-10-11
Telus,Vollezar  ,67266,"Victoria, BC, Canada",60,7,0,0,0,0,0,0,2008-10-11
Telus,Edie1  ,70625,Canada,44,14,50,25,0,0,25,50,2008-10-11
